10_19_female
Sequence: Beta - A B C C B A,
Part_ID, Block, Condition, GO or NO, Item ID, Box Type, Correct Answer, Key, RT
10,Block A,words hard,GO,pillar,hard,True,space,0.717253
10,Block A,words hard,GO,stool,square,True,space,0.449296
10,Block A,words hard,GO,spoon,hard,True,space,0.332401
10,Block A,words hard,GO,kite,hard,True,space,0.452408
10,Block A,words hard,GO,hammer,hard,True,space,0.463692
10,Block A,words hard,NO GO,jellyfish,square,True,no response,nan
10,Block A,words hard,GO,pot,hard,True,space,0.468142
10,Block A,words hard,GO,grill,hard,True,space,0.332632
10,Block A,words hard,GO,bolt,square,True,space,0.399769
10,Block A,words hard,NO GO,parrot,hard,True,no response,nan
10,Block A,words hard,GO,rifle,hard,True,space,0.501186
10,Block A,words hard,GO,box,hard,True,space,0.366776
10,Block A,words hard,NO GO,dalmatian,hard,True,no response,nan
10,Block A,words hard,GO,fridge,square,True,space,0.451140
10,Block A,words hard,GO,lantern,square,True,space,0.550831
10,Block A,words hard,GO,mattress,hard,True,space,0.482199
10,Block A,words hard,GO,car,square,True,space,0.516974
10,Block A,words hard,GO,xylophone,hard,True,space,0.502236
10,Block A,words hard,GO,microwave,hard,True,space,0.513622
10,Block A,words hard,NO GO,raccoon,square,True,no response,nan
10,Block A,words hard,GO,skis,square,True,space,0.400599
10,Block A,words hard,GO,doors,hard,True,space,0.432645
10,Block A,words hard,GO,fence,hard,True,space,0.499414
10,Block A,words hard,GO,camera,hard,True,space,0.548782
10,Block A,words hard,NO GO,butterfly,hard,True,no response,nan
10,Block A,words hard,GO,parachute,square,True,space,0.499193
10,Block A,words hard,NO GO,owl,hard,True,no response,nan
10,Block A,words hard,GO,iphone,hard,True,space,0.566426
10,Block A,words hard,GO,windmill,hard,True,space,0.505896
10,Block A,words hard,GO,scanner,square,True,space,0.448783
10,Block A,words hard,GO,lamp,hard,True,space,0.465179
10,Block A,words hard,GO,anchor,hard,True,space,0.433031
10,Block A,words hard,NO GO,camel,square,True,no response,nan
10,Block A,words hard,GO,rug,square,True,space,0.550440
10,Block A,words hard,GO,bookshelf,square,True,space,0.388448
10,Block A,words hard,GO,turnstile,square,True,space,0.750938
10,Block A,words hard,GO,shield,hard,True,space,0.483198
10,Block A,words hard,NO GO,squirrel,hard,True,no response,nan
10,Block A,words hard,GO,boots,square,True,space,0.366112
10,Block A,words hard,GO,tricycle,hard,True,space,0.567849
10,Block A,words hard,GO,lock,square,True,space,0.500282
10,Block A,words hard,NO GO,skunk,square,False,space,0.399182
10,Block A,words hard,GO,buggy,hard,True,space,0.649857
10,Block A,words hard,GO,wheelchair,hard,True,space,0.519121
10,Block A,words hard,GO,axe,hard,True,space,0.515856
10,Block A,words hard,GO,shorts,hard,True,space,0.482979
10,Block A,words hard,GO,aeroplane,square,True,space,0.499354
10,Block A,words hard,GO,cork,square,True,space,0.535970
10,Block A,words hard,GO,treadmill,square,True,space,0.399050
10,Block A,words hard,GO,piano,hard,True,space,0.465900
10,Block A,words hard,GO,accordion,hard,True,space,0.517173
10,Block A,words hard,GO,bike,hard,True,space,0.432932
10,Block A,words easy,GO,snowman,easy,False,no response,nan
10,Block A,words easy,GO,vacuum,easy,True,space,0.482049
10,Block A,words easy,GO,umbrella,easy,True,space,0.489169
10,Block A,words easy,GO,boat,square,True,space,0.466265
10,Block A,words easy,GO,tombstone,square,True,space,0.548595
10,Block A,words easy,GO,buoy,square,True,space,0.550258
10,Block A,words easy,NO GO,chicken,easy,True,no response,nan
10,Block A,words easy,GO,bulldozer,square,True,space,0.496605
10,Block A,words easy,GO,sword,square,True,space,0.449259
10,Block A,words easy,NO GO,slug,square,True,no response,nan
10,Block A,words easy,GO,trombone,square,True,space,0.447894
10,Block A,words easy,NO GO,shark,easy,True,no response,nan
10,Block A,words easy,GO,sock,easy,True,space,0.500281
10,Block A,words easy,GO,compass,easy,True,space,0.382495
10,Block A,words easy,GO,headlight,square,True,space,0.431883
10,Block A,words easy,GO,sink,easy,True,space,0.566689
10,Block A,words easy,GO,locker,square,True,space,0.483140
10,Block A,words easy,NO GO,ladybird,square,True,no response,nan
10,Block A,words easy,GO,wheel,square,True,space,0.400358
10,Block A,words easy,GO,arrow,easy,True,space,0.398967
10,Block A,words easy,GO,scooter,easy,True,space,0.432355
10,Block A,words easy,GO,tuba,square,True,space,0.445617
10,Block A,words easy,GO,pitchfork,easy,True,space,0.481847
10,Block A,words easy,GO,tile,easy,True,space,0.483400
10,Block A,words easy,NO GO,turtle,easy,True,no response,nan
10,Block A,words easy,GO,frisbee,square,True,space,0.582397
10,Block A,words easy,GO,gong,easy,True,space,0.416357
10,Block A,words easy,NO GO,snake,square,True,no response,nan
10,Block A,words easy,GO,tap,easy,True,space,0.449283
10,Block A,words easy,NO GO,beaver,square,False,space,0.464849
10,Block A,words easy,GO,computer,square,True,space,0.447801
10,Block A,words easy,GO,bin,square,True,space,0.399568
10,Block A,words easy,GO,trophy,square,True,space,0.683090
10,Block A,words easy,GO,lamppost,easy,True,space,0.571524
10,Block A,words easy,NO GO,sheep,square,True,no response,nan
10,Block A,words easy,GO,tower,easy,True,space,0.449287
10,Block A,words easy,GO,armour,easy,True,space,0.431336
10,Block A,words easy,GO,tent,square,True,space,0.516738
10,Block A,words easy,NO GO,rooster,square,True,no response,nan
10,Block A,words easy,GO,escalator,easy,True,space,0.499546
10,Block A,words easy,GO,mace,easy,True,space,0.400212
10,Block A,words easy,GO,lighthouse,square,True,space,0.483315
10,Block A,words easy,GO,tie,square,True,space,0.634076
10,Block A,words easy,GO,guitar,square,True,space,0.499704
10,Block A,words easy,GO,ipad,easy,True,space,0.550279
10,Block A,words easy,NO GO,squid,easy,True,no response,nan
10,Block A,words easy,GO,shelf,square,True,space,0.499169
10,Block A,words easy,GO,paddle,easy,True,space,0.432422
10,Block A,words easy,GO,record,square,True,space,0.448814
10,Block A,words easy,GO,bell,easy,True,space,0.416275
10,Block A,words easy,GO,snowboard,easy,True,space,0.632554
10,Block A,words easy,GO,fountain,square,True,space,0.482186
10,Block A,words easy,GO,keyhole,easy,True,space,0.500801
10,Block B,image hard,GO,woodenfence,square,True,space,0.600026
10,Block B,image hard,GO,swing,square,True,space,0.482287
10,Block B,image hard,GO,telescope,hard,True,space,0.420312
10,Block B,image hard,GO,cannon,square,True,space,0.389598
10,Block B,image hard,NO GO,ladybug03,square,True,no response,nan
10,Block B,image hard,GO,gardenutilityvehicle,hard,True,space,0.611438
10,Block B,image hard,NO GO,beaver,hard,True,no response,nan
10,Block B,image hard,GO,tambourine03,hard,True,space,0.501245
10,Block B,image hard,GO,recyclingbin,square,True,space,0.466279
10,Block B,image hard,GO,rainboot,square,True,space,0.416611
10,Block B,image hard,GO,masquerademask01,square,True,space,0.464299
10,Block B,image hard,GO,tire,hard,True,space,0.417302
10,Block B,image hard,NO GO,ostrich,hard,True,no response,nan
10,Block B,image hard,GO,parkfountain,hard,True,space,0.548802
10,Block B,image hard,GO,hose,square,True,space,0.431160
10,Block B,image hard,NO GO,zebra,hard,True,no response,nan
10,Block B,image hard,GO,securitycamera,square,True,space,0.511730
10,Block B,image hard,GO,cello,square,True,space,0.547550
10,Block B,image hard,GO,trumpet,square,True,space,0.718896
10,Block B,image hard,GO,volleyball,square,True,space,0.429085
10,Block B,image hard,GO,skateboard,square,True,space,0.509359
10,Block B,image hard,GO,helicopter,square,True,space,0.530560
10,Block B,image hard,NO GO,rooster,hard,True,no response,nan
10,Block B,image hard,GO,saxophone,square,True,space,0.542008
10,Block B,image hard,GO,lantern03,square,True,space,0.433104
10,Block B,image hard,GO,servingspoon01,hard,True,space,0.449909
10,Block B,image hard,NO GO,honeybee,square,True,no response,nan
10,Block B,image hard,GO,mug05,square,True,space,0.421249
10,Block B,image hard,GO,lamppost01,hard,True,space,0.402771
10,Block B,image hard,GO,mirror02,square,True,space,0.434237
10,Block B,image hard,NO GO,holdfast,square,True,no response,nan
10,Block B,image hard,GO,locker,square,True,space,0.483671
10,Block B,image hard,GO,morningstar,square,True,space,0.423408
10,Block B,image hard,GO,acousticguitar02,hard,True,space,0.462825
10,Block B,image hard,GO,beret01,hard,True,space,0.759183
10,Block B,image hard,GO,bikewheel,hard,True,space,0.390890
10,Block B,image hard,GO,bicycle,hard,True,space,0.414477
10,Block B,image hard,NO GO,toad,square,True,no response,nan
10,Block B,image hard,GO,desktopcomputer,hard,True,space,0.562680
10,Block B,image hard,GO,record,hard,True,space,0.434167
10,Block B,image hard,GO,toolbox02,hard,True,space,0.427297
10,Block B,image hard,GO,cashregister01,square,True,space,0.399875
