18_18_male
Sequence: Beta - C A B B A C,
Part_ID, Block, Condition, GO or NO, Item ID, Box Type, Correct Answer, Key, RT
18,Block C,scrambled words hard,GO,Slide94S0,square,True,space,0.701215
18,Block C,scrambled words hard,GO,Slide197S0,square,True,space,0.410748
18,Block C,scrambled words hard,GO,Slide200S0,square,True,space,0.396852
18,Block C,scrambled words hard,GO,Slide118S0,square,True,space,0.403572
18,Block C,scrambled words hard,GO,Slide121S0,square,True,space,0.442379
18,Block C,scrambled words hard,GO,Slide114S0,square,True,space,0.380530
18,Block C,scrambled words hard,NO GO,Slide45S0,hard,True,no response,nan
18,Block C,scrambled words hard,GO,Slide216S0,square,True,space,0.428507
18,Block C,scrambled words hard,GO,Slide218S0,square,True,space,0.298568
18,Block C,scrambled words hard,GO,Slide83S0,square,True,space,0.356806
18,Block C,scrambled words hard,GO,Slide188S0,square,True,space,0.378978
18,Block C,scrambled words hard,NO GO,Slide158S0,hard,True,no response,nan
18,Block C,scrambled words hard,GO,Slide1S0,square,True,space,0.524808
18,Block C,scrambled words hard,GO,Slide30S0,square,True,space,0.364331
18,Block C,scrambled words hard,GO,Slide47S0,square,True,space,0.436700
18,Block C,scrambled words hard,GO,Slide77S0,square,True,space,0.359346
18,Block C,scrambled words hard,GO,Slide132S0,square,True,space,0.464326
18,Block C,scrambled words hard,NO GO,Slide2S0,hard,False,space,0.453629
18,Block C,scrambled words hard,GO,Slide212S0,square,True,space,0.442802
18,Block C,scrambled words hard,GO,Slide187S0,square,True,space,0.565009
18,Block C,scrambled words hard,GO,Slide169S0,square,True,space,0.422217
18,Block C,scrambled words hard,NO GO,Slide213S0,hard,True,no response,nan
18,Block C,scrambled words hard,GO,Slide113S0,square,True,space,0.349410
18,Block C,scrambled words hard,GO,Slide107S0,square,True,space,0.373681
18,Block C,scrambled words hard,NO GO,Slide3S0,hard,False,space,0.512673
18,Block C,scrambled words hard,GO,Slide177S0,square,True,space,0.834718
18,Block C,scrambled words hard,NO GO,Slide25S0,hard,True,no response,nan
18,Block C,scrambled words hard,GO,Slide18S0,square,True,space,0.413002
18,Block C,scrambled words hard,GO,Slide37S0,square,True,space,0.419099
18,Block C,scrambled words hard,GO,Slide139S0,square,True,space,0.441189
18,Block C,scrambled words hard,GO,Slide66S0,square,True,space,0.430839
18,Block C,scrambled words hard,NO GO,Slide26S0,hard,True,no response,nan
18,Block C,scrambled words hard,GO,Slide87S0,square,True,space,0.409194
18,Block C,scrambled words hard,GO,Slide178S0,square,True,space,0.448166
18,Block C,scrambled words hard,GO,Slide12S0,square,True,space,0.389426
18,Block C,scrambled words hard,GO,Slide25S0,square,True,space,0.411462
18,Block C,scrambled words hard,GO,Slide13S0,square,True,space,0.351428
18,Block C,scrambled words hard,NO GO,Slide166S0,hard,False,space,0.357181
18,Block C,scrambled words hard,GO,Slide205S0,square,True,space,0.447026
18,Block C,scrambled words hard,GO,Slide49S0,square,True,space,0.470575
18,Block C,scrambled words hard,GO,Slide37S0,square,True,space,0.443139
18,Block C,scrambled words hard,GO,Slide105S0,square,True,space,0.398396
18,Block C,scrambled words hard,GO,Slide36S0,square,True,space,0.422296
18,Block C,scrambled words hard,GO,Slide210S0,square,True,space,0.411174
18,Block C,scrambled words hard,NO GO,Slide88S0,hard,True,no response,nan
18,Block C,scrambled words hard,GO,Slide63S0,square,True,space,0.507052
18,Block C,scrambled words hard,GO,Slide188S0,square,True,space,0.412622
18,Block C,scrambled words hard,GO,Slide17S0,square,True,space,0.435138
18,Block C,scrambled words hard,GO,Slide67S0,square,True,space,0.507055
18,Block C,scrambled words hard,GO,Slide100S0,square,True,space,0.447669
18,Block C,scrambled words hard,GO,Slide149S0,square,True,space,0.570066
18,Block C,scrambled words hard,GO,Slide211S0,square,True,space,0.392653
18,Block C,scrambled pics easy,GO,towerS0,square,False,no response,nan
18,Block C,scrambled pics easy,GO,wallclockS0,square,True,space,0.710158
18,Block C,scrambled pics easy,NO GO,lamppost01S0,easy,True,no response,nan
18,Block C,scrambled pics easy,GO,vacuumcleaner01S0,square,True,space,0.628620
18,Block C,scrambled pics easy,NO GO,tarantulaS0,easy,True,no response,nan
18,Block C,scrambled pics easy,GO,desktopcomputerS0,square,True,space,0.385331
18,Block C,scrambled pics easy,GO,accordion01S0,square,True,space,0.637650
18,Block C,scrambled pics easy,GO,toadS0,square,True,space,0.557053
18,Block C,scrambled pics easy,NO GO,recordS0,easy,True,no response,nan
18,Block C,scrambled pics easy,GO,tiger02S0,square,True,space,0.411450
18,Block C,scrambled pics easy,NO GO,keyholeS0,easy,True,no response,nan
18,Block C,scrambled pics easy,GO,jeepS0,square,True,space,0.524254
18,Block C,scrambled pics easy,GO,keyholeS0,square,True,space,0.584372
18,Block C,scrambled pics easy,GO,apronS0,square,True,space,0.421073
18,Block C,scrambled pics easy,GO,pigS0,square,True,space,0.497645
18,Block C,scrambled pics easy,GO,buoyS0,square,True,space,0.499058
18,Block C,scrambled pics easy,GO,securitycameraS0,square,True,space,0.527890
18,Block C,scrambled pics easy,NO GO,fileS0,easy,True,no response,nan
18,Block C,scrambled pics easy,GO,microwaveS0,square,True,space,0.402914
18,Block C,scrambled pics easy,GO,chainsawS0,square,True,space,0.541375
18,Block C,scrambled pics easy,GO,ipodS0,square,True,space,0.609936
18,Block C,scrambled pics easy,GO,athleticsockS0,square,True,space,0.518137
18,Block C,scrambled pics easy,GO,skunkS0,square,True,space,0.474947
18,Block C,scrambled pics easy,NO GO,worldmapS0,easy,True,no response,nan
18,Block C,scrambled pics easy,GO,cowbellS0,square,True,space,0.375735
18,Block C,scrambled pics easy,GO,canoepaddle02S0,square,True,space,0.507458
